"YEAR","MONTH","DATE","SBC_SITE","LOCATION","COUNT","ACTIVITY","NOTES"
2012,10,"2012-10-30","SCDI","FERN 1",0,.,.
2012,10,"2012-10-30","SCDI","FERN O",0,.,.
2012,10,"2012-10-30","SCDI","BC 1",0,.,.
2012,10,"2012-10-30","SCDI","BC 2",0,.,.
2012,10,"2012-10-31","SCTW","TWIN W",0,.,.
2012,10,"2012-10-31","SCTW","TWIN E",0,.,.
2012,11,"2012-11-05","MOHK","MOHK",0,.,.
2012,11,"2012-11-05","ABUR","ABUR",0,.,.
2012,11,"2012-11-06","NAPL","NAPL",0,.,.
2012,11,"2012-11-06","IVEE","IVEE",0,.,.
2012,11,"2012-11-07","CARP","CARP",0,.,.
2012,11,"2012-11-13","AQUE","AQUE",0,.,.
2012,11,"2012-11-14","OTHER","SAN MIGUEL",0,.,.
2012,11,"2012-11-15","MOHK","MOHK",0,.,.
2012,11,"2012-11-27","ABUR","ABUR",0,.,.
2012,11,"2012-11-27","MOHK","MOHK",0,.,.
2012,12,"2012-12-11","AQUE","AQUE",0,.,.
2013,1,"2013-01-03","MOHK","MOHK",0,.,.
2013,1,"2013-01-03","ABUR","ABUR",0,.,.
2013,1,"2013-01-08","CARP","CARP",0,.,.
2013,1,"2013-01-09","AQUE","AQUE",0,.,.
2013,1,"2013-01-14","CARP","CARP",0,.,.
2013,1,"2013-01-15","ABUR","ABUR",0,.,.
2013,1,"2013-01-15","MOHK","MOHK",0,.,.
2013,1,"2013-01-17","BULL","BULL",0,.,.
2013,1,"2013-01-17","AHND","AHND",0,.,.
2013,1,"2013-01-17","AQUE","AQUE",0,.,.
2013,1,"2013-01-22","NAPL","NAPL",0,.,.
2013,1,"2013-01-22","IVEE","IVEE",0,.,.
2013,1,"2013-01-22","GOLB","GOLB",0,.,.
2013,1,"2013-01-29","MOHK","MOHK",0,.,.
2013,1,"2013-01-30","SCTW","SCTW",0,.,.
2013,1,"2013-01-30","SCDI","DIABLO",0,.,.
2013,1,"2013-01-31","MOHK","MOHK",0,.,.
2013,2,"2013-02-07","AQUE","AQUE",0,.,.
2013,2,"2013-02-11","MOHK","MOHK",0,.,.
2013,2,"2013-02-11","ABUR","ABUR",0,.,.
2013,2,"2013-02-12","NAPL","NAPL",0,.,.
2013,2,"2013-02-13","AQUE","AQUE",0,.,.
2013,2,"2013-02-14","CARP","CARP",0,.,.
2013,2,"2013-02-21","IVEE","IVEE",0,.,.
2013,3,"2013-03-11","AQUE","AQUE",0,.,.
2013,3,"2013-03-12","ABUR","ABUR",0,.,.
2013,3,"2013-03-15","MOHK","MOHK",0,.,.
2013,3,"2013-03-27","ABUR","ABUR",0,.,.
2013,3,"2013-03-27","MOHK","MOHK",0,.,.
2013,4,"2013-04-02","ABUR","ABUR",0,.,.
2013,4,"2013-04-04","IVEE","IVEE",0,.,.
2013,4,"2013-04-04","MOHK","MOHK",0,.,.
2013,4,"2013-04-10","AQUE","AQUE",0,.,.
2013,4,"2013-04-18","CARP","CARP",0,.,.
2013,4,"2013-04-23","MOHK","MOHK",0,.,.
2013,4,"2013-04-24","MOHK","MOHK",0,.,.
2013,4,"2013-04-30","NAPL","NAPL",0,.,.
2013,5,"2013-05-01","MOHK","MOHK",0,.,.
2013,5,"2013-05-02","MOHK","MOHK",0,.,.
2013,5,"2013-05-02","ABUR","ABUR",0,.,.
2013,5,"2013-05-07","MOHK","MOHK",0,.,.
2013,5,"2013-05-09","AQUE","AQUE",0,.,.
2013,5,"2013-05-14","CARP","CARP",0,.,.
2013,5,"2013-05-14","MOHK","MOHK",0,.,.
2013,5,"2013-05-14","IVEE","IVEE",0,.,.
2013,5,"2013-05-15","NAPL","NAPL",0,.,.
2013,5,"2013-05-20","CARP","CARP",0,.,.
2013,5,"2013-05-21","AQUE","AQUE",0,.,.
2013,5,"2013-05-22","MOHK","MOHK",0,.,.
2013,5,"2013-05-30","NAPL","NAPL",0,.,.
2013,6,"2013-06-04","MOHK","MOHK",0,.,.
2013,6,"2013-06-05","ABUR","ABUR",0,.,.
2013,6,"2013-06-10","AQUE","AQUE",0,.,.
2013,6,"2013-06-18","ABUR","ABUR",0,.,.
2013,7,"2013-07-01","MOHK","MOHK",0,.,.
2013,7,"2013-07-02","AQUE","AQUE",0,.,.
2013,7,"2013-07-03","ABUR","ABUR",0,.,.
2013,7,"2013-07-03","GOLB","GOLB",0,.,.
2013,7,"2013-07-03","IVEE","IVEE",0,.,.
2013,7,"2013-07-09","OTHER","PATCH 190 (34 26.8",1,.,.
2013,7,"2013-07-09","OTHER","PATCH 189 (34 26.6",9,.,.
2013,7,"2013-07-10","AQUE","AQUE",0,.,.
2013,7,"2013-07-17","CARP","CARP",0,.,.
2013,7,"2013-07-22","CARP","CARP",0,.,.
2013,7,"2013-07-22","CARP","CARP",0,.,.
2013,7,"2013-07-23","ABUR","ABUR",0,.,.
2013,7,"2013-07-23","MOHK","MOHK",0,.,.
2013,7,"2013-07-24","IVEE","IVEE",0,.,.
2013,7,"2013-07-24","IVEE","IVEE",0,.,.
2013,7,"2013-07-24","GOLB","GOLB",0,.,.
2013,7,"2013-07-25","AQUE","AQUE",0,.,.
2013,7,"2013-07-25","AQUE","AQUE",0,.,.
2013,7,"2013-07-26","NAPL","NAPL",0,.,.
2013,7,"2013-07-29","SCTW","SCTW",0,.,.
2013,7,"2013-07-29","SCDI","DIABLO",0,.,.
2013,7,"2013-07-30","BULL","BULL",0,.,.
2013,7,"2013-07-30","BULL","BULL",0,.,.
2013,7,"2013-07-30","AHND","AHND",0,.,.
2013,7,"2013-07-31","NAPL","NAPL",0,.,.
2013,7,"2013-07-31","NAPL","NAPL",0,.,.
2013,8,"2013-08-05","ABUR","ABUR",0,.,.
2013,8,"2013-08-06","MOHK","MOHK",0,.,.
2013,8,"2013-08-08","AQUE","AQUE",0,.,.
2013,8,"2013-08-15","NAPL","NAPL",0,.,.
2013,8,"2013-08-15","IVEE","IVEE",0,.,.
2013,8,"2013-08-16","CARP","CARP",0,.,.
2013,8,"2013-08-19","MOHK","MOHK",0,.,.
2013,8,"2013-08-20","AQUE","AQUE",0,.,.
2013,8,"2013-08-21","IVEE","IVEE",0,.,.
2013,8,"2013-08-21","IVEE","IVEE",0,.,.
2013,8,"2013-08-22","NAPL","NAPL",0,.,.
2013,8,"2013-08-22","NAPL","NAPL",0,.,.
2013,8,"2013-08-23","MOHK","MOHK",0,.,.
2013,8,"2013-08-26","AQUE","AQUE",0,.,.
2013,8,"2013-08-26","AQUE","AQUE",0,.,.
2013,8,"2013-08-27","CARP","CARP",0,.,.
2013,8,"2013-08-27","CARP","CARP",0,.,.
2013,9,"2013-09-03","MOHK","MOHK",0,.,.
2013,9,"2013-09-03","ABUR","ABUR",0,.,.
2013,9,"2013-09-04","AQUE","AQUE",0,.,.
2013,9,"2013-09-10","SCTW","TWIN E",0,.,.
2013,9,"2013-09-10","SCTW","TWIN W",0,.,.
2013,9,"2013-09-10","SCDI","DIABLO",0,.,.
2013,9,"2013-09-16","SCDI","BC POINT",0,.,.
2013,9,"2013-09-16","SCDI","BC 1",0,.,.
2013,9,"2013-09-16","SCDI","FERN O",0,.,.
2013,9,"2013-09-23","SCDI","FERN 1",0,.,.
2013,9,"2013-09-23","SCDI","FRY'S 1",0,.,.
2013,9,"2013-09-23","SCDI","FRY'S 2",0,.,.
2013,9,"2013-09-30","MOHK","MOHK",0,.,.
2013,9,"2013-09-30","ABUR","ABUR",0,.,.
2013,10,"2013-10-04","AQUE","AQUE",0,.,.
2013,10,"2013-10-15","SCTW","TWIN W",0,.,.
2013,10,"2013-10-21","SCDI","BC 1",0,.,.
2013,10,"2013-10-24","CARP","CARP",0,.,.
2013,10,"2013-10-30","SCDI","FRY'S 1",0,.,.
2013,10,"2013-10-30","SCDI","DIABLO",0,.,.
2013,10,"2013-10-30","SCDI","FERN 1",0,.,.
2013,10,"2013-10-30","SCDI","FERN O",0,.,.
2013,10,"2013-10-30","SCDI","BC 1",0,.,.
2013,10,"2013-10-30","SCDI","BC POINT",0,.,.
2013,10,"2013-10-30","SCTW","TWIN E",0,.,.
2013,10,"2013-10-30","SCTW","TWIN W",0,.,.
2013,10,"2013-10-31","SCDI","DIABLO",0,.,.
2013,11,"2013-11-04","ABUR","ABUR",0,.,.
2013,11,"2013-11-05","MOHK","MOHK",0,.,.
2013,11,"2013-11-07","AQUE","AQUE",0,.,.
2013,11,"2013-11-11","GOLB","GOLB",0,.,.
2013,11,"2013-11-12","NAPL","NAPL",0,.,.
2013,11,"2013-11-13","MOHK","MOHK",0,.,.
2013,11,"2013-11-14","IVEE","IVEE",0,.,.
2013,11,"2013-11-15","CARP","CARP",0,.,.
2013,11,"2013-11-18","AQUE","AQUE",0,.,.
2013,11,"2013-11-21","CARP","CARP",0,.,.
2013,12,"2013-12-03","ABUR","ABUR",0,.,.
2013,12,"2013-12-03","MOHK","MOHK",0,.,.
2013,12,"2013-12-06","AQUE","AQUE",0,.,.
2013,12,"2013-12-12","SCDI","FRY'S 1",0,.,.
2013,12,"2013-12-12","SCTW","TWIN W",0,.,.
2014,1,"2014-01-03","ABUR","ABUR",0,.,.
2014,1,"2014-01-07","AQUE","AQUE",0,.,.
2014,1,"2014-01-08","AQUE","Offshore TR1 benthic",1,"Feeding",.
2014,1,"2014-01-13","NAPL","NAPL",0,.,.
2014,1,"2014-01-13","IVEE","IVEE",0,.,.
2014,1,"2014-01-13","GOLB","GOLB",0,.,.
2014,1,"2014-01-16","IVEE","IVEE",0,.,.
2014,1,"2014-01-16","GOLB","GOLB",0,.,.
2014,1,"2014-01-28","CARP","CARP",0,.,.
2014,2,"2014-02-03","MOHK","MOHK",0,.,.
2014,2,"2014-02-04","ABUR","ABUR",0,.,.
2014,2,"2014-02-06","AQUE","AQUE",0,.,.
2014,2,"2014-02-11","MOHK","MOHK",0,.,.
2014,2,"2014-02-11","CARP","CARP",0,.,.
2014,2,"2014-02-12","MOHK","MOHK",0,.,.
2014,2,"2014-02-25","CARP","CARP",0,.,.
2014,3,"2014-03-10","ABUR","ABUR",0,.,.
2014,3,"2014-03-10","MOHK","MOHK",0,.,.
2014,3,"2014-03-12","AQUE","AQUE",0,.,.
2014,3,"2014-03-12","ABUR","ABUR",0,.,.
2014,3,"2014-03-12","MOHK","MOHK",0,.,.
2014,3,"2014-03-19","SCDI","SCDI",0,.,.
2014,3,"2014-03-19","SCTW","Twin W",0,.,.
2014,3,"2014-03-19","Fry's 1","Fry's 1",0,.,.
2014,3,"2014-03-19","SCDI","Diablo",0,.,.
2014,3,"2014-03-19","SCTW","Twin",0,.,.
2014,3,"2014-03-19","SCDI","Fry's",0,.,.
2014,4,"2014-04-03","MOHK","MOHK",0,.,.
2014,4,"2014-04-08","AQUE","AQUE",0,.,.
2014,4,"2014-04-09","IVEE","IVEE",0,.,.
2014,4,"2014-04-09","ABUR","ABUR",0,.,.
2014,4,"2014-04-10","AQUE","AQUE",0,.,.
2014,4,"2014-04-29","CARP","CARP",0,.,.
2014,4,"2014-04-29","ABUR","ABUR",0,.,.
2014,5,"2014-05-01","MOHK","MOHK",0,.,.
2014,5,"2014-05-02","BULL","BULL",0,.,.
2014,5,"2014-05-09","ABUR","ABUR",0,.,.
2014,5,"2014-05-09","MOHK","MOHK",0,.,.
2014,5,"2014-05-14","IVEE","IVEE",0,.,.
2014,5,"2014-05-15","AQUE","AQUE",0,.,.
2014,5,"2014-05-19","MOHK","MOHK",0,.,.
2014,5,"2014-05-20","CARP","CARP",0,.,.
2014,5,"2014-05-21","NAPL","NAPL",0,.,.
2014,6,"2014-06-02","MOHK","MOHK",0,.,.
2014,6,"2014-06-03","ABUR","ABUR",0,.,.
2014,6,"2014-06-06","AQUE","AQUE",0,.,.
2014,7,"2014-07-02","MOHK","MOHK",0,.,.
2014,7,"2014-07-02","ABUR","ABUR",0,.,.
2014,7,"2014-07-08","NAPL","NAPL",0,.,.
2014,7,"2014-07-08","AQUE","AQUE",0,.,.
2014,7,"2014-07-10","NAPL","NAPL",0,.,.
2014,7,"2014-07-16","CARP","CARP",0,.,.
2014,7,"2014-07-16","CARP","CARP",0,.,.
2014,7,"2014-07-17","BULL","BULL",0,.,.
2014,7,"2014-07-17","AHND","AHND",0,.,.
2014,7,"2014-07-17","AHND","ALE",0,.,.
2014,7,"2014-07-18","ABUR","ABUR",0,.,.
2014,7,"2014-07-18","MOHK","MOHK",0,.,.
2014,7,"2014-07-18","GOLB","GOLB",0,.,.
2014,7,"2014-07-18","MOHK","MOHK",0,.,.
2014,7,"2014-07-21","IVEE","IVEE",0,.,.
2014,7,"2014-07-21","IVEE","IVEE",0,.,.
2014,7,"2014-07-22","SCTW","SCTW",0,.,.
2014,7,"2014-07-22","SCDI","SCDI",0,.,.
2014,7,"2014-07-23","AQUE","AQUE",0,.,.
2014,7,"2014-07-23","BULL","BULL",0,.,.
2014,7,"2014-07-24","NAPL","NAPL",0,.,.
2014,7,"2014-07-24","NAPL","NAPL",0,.,.
2014,8,"2014-08-01","CARP","CARP",0,.,.
2014,8,"2014-08-01","MOHK","MOHK",0,.,.
2014,8,"2014-08-04","ABUR","ABUR",0,.,.
2014,8,"2014-08-05","BULL","Near TR1",1,"Feeding",.
2014,8,"2014-08-05","AHND","Gaviota",0,.,.
2014,8,"2014-08-05","AQUE","AQUE",0,.,.
2014,8,"2014-08-07","CARP","CARP",0,.,.
2014,8,"2014-08-14","AQUE","AQUE",0,.,.
2014,8,"2014-08-15","MOHK","MOHK",0,.,.
2014,8,"2014-08-18","CARP","CARP",0,.,.
2014,8,"2014-08-19","NAPL","NAPL",0,.,.
2014,8,"2014-08-20","IVEE","IVEE",0,.,.
2014,8,"2014-08-25","CARP","CARP",0,.,.
2014,8,"2014-08-25","CARP","CARP",0,.,.
2014,8,"2014-08-26","NAPL","NAPL",0,.,.
2014,8,"2014-08-26","NAPL","NAPL",0,.,.
2014,8,"2014-08-27","IVEE","IVEE",0,.,.
2014,8,"2014-08-27","IVEE","IVEE",0,.,.
2014,8,"2014-08-28","MOHK","MOHK",0,.,.
2014,8,"2014-08-29","IVEE","IVEE",0,.,.
2014,9,"2014-09-02","MOHK","MOHK",0,.,.
2014,9,"2014-09-02","IVEE","IVEE",0,.,.
2014,9,"2014-09-05","AQUE","AQUE",0,.,.
2014,9,"2014-09-09","ABUR","ABUR",0,.,.
2014,9,"2014-09-09","MOHK","MOHK",0,.,.
2014,8,"2014-08-28","AQUE","AQUE",0,.,.
2014,8,"2014-08-28","MOHK","MOHK",0,.,.
2014,9,"2014-09-12","AQUE","AQUE",0,.,.
2014,9,"2014-09-15","SCTW","Twin E",0,.,.
2014,9,"2014-09-15","SCTW","Twin W",0,.,.
2014,9,"2014-09-15","BC Point","BC Point",0,.,.
2014,9,"2014-09-22","BC 1","BC 1",0,.,.
2014,9,"2014-09-22","BC 2","BC 2",0,.,.
2014,9,"2014-09-22","Fry's 1","Fry's 1",0,.,.
2014,9,"2014-09-22","Fry's 2","Fry's 2",0,.,.
2014,9,"2014-09-22","Fry's 3","Fry's 3",0,.,.
2014,9,"2014-09-23","Fern 1","Fern 1",0,.,.
2014,9,"2014-09-23","Fern O","Fern O",0,.,.
2014,9,"2014-09-23","SCDI","SCDI",0,.,.
2014,9,"2014-09-29","Fry's 1","Fry's 1",0,.,.
2014,9,"2014-09-29","Fry's 2","Fry's 2",0,.,.
2014,9,"2014-09-29","Fry's 3","Fry's 3",0,.,.
2014,9,"2014-09-29","SCDI","SCDI",0,.,.
2014,9,"2014-09-29","Fern O","Fern O",0,.,.
2014,9,"2014-09-29","Fern 1","Fern 1",0,.,.
2014,9,"2014-09-29","BC 1","BC 1",0,.,.
2014,9,"2014-09-29","BC 2","BC 2",0,.,.
2014,9,"2014-09-29","BC Point","BC Point",0,.,.
2014,9,"2014-09-29","SCTW","Twin W",0,.,.
2014,9,"2014-09-29","SCTW","Twin E",0,.,.
2014,9,"2014-09-30","MOHK","MOHK",0,.,.
2014,10,"2014-10-09","MOHK","MOHK",0,.,.
2014,10,"2014-10-10","AHND","Gaviota",0,.,.
2014,10,"2014-10-10","AQUE","AQUE",0,.,.
2014,10,"2014-10-13","ABUR","ABUR",0,.,.
2014,10,"2014-10-13","MOHK","MOHK",0,.,.
2014,10,"2014-10-23","AHND","ALE",0,.,.
2014,10,"2014-10-23","AQUE","AQUE",0,.,.
2014,10,"2014-10-27","SCTW","SCTW",0,.,.
2014,10,"2014-10-29","SCDI","SCDI",0,.,.
2014,10,"2014-10-30","BC 1","BC 1",0,.,.
2014,11,"2014-11-04","MOHK","MOHK",0,.,.
2014,11,"2014-11-10","ABUR","ABUR",0,.,.
2014,11,"2014-11-13","AQUE","AQUE",0,.,.
2014,11,"2014-11-14","NAPL","NAPL",0,.,.
2014,11,"2014-11-17","CARP","CARP",0,.,.
2014,11,"2014-11-18","MOHK","MOHK",0,.,.
2014,11,"2014-11-19","IVEE","IVEE",0,.,.
2014,11,"2014-11-20","CARP","CARP",0,.,.
2014,11,"2014-11-26","MOHK","MOHK",0,.,.
2014,12,"2014-12-01","MOHK","MOHK",0,.,.
2014,12,"2014-12-01","ABUR","ABUR",0,.,.
2014,12,"2014-12-05","AQUE","AQUE",0,.,.
2014,12,"2014-12-05","NAPL","NAPL",0,.,.
2015,1,"2015-01-06","AQUE","AQUE",0,.,.
2015,1,"2015-01-07","ABUR","ABUR",0,.,.
2015,1,"2015-01-07","MOHK","MOHK",0,.,.
2015,1,"2015-01-14","IVEE","IVEE",0,.,.
2015,1,"2015-01-14","GOLB","GOLB",0,.,.
2015,1,"2015-01-14","MOHK","MOHK",0,.,.
2015,1,"2015-01-14","CARP","CARP",0,.,.
2015,1,"2015-01-21","AHND","AHND",0,.,.
2015,1,"2015-01-21","AQUE","AQUE",0,.,.
2015,2,"2015-02-02","BULL","BULL",0,.,.
2015,2,"2015-02-02","AHND","ALE",0,.,.
2015,2,"2015-02-02","AQUE","AQUE",0,.,.
2015,2,"2015-02-04","ABUR","ABUR",0,.,.
2015,2,"2015-02-04","MOHK","MOHK",0,.,.
2015,2,"2015-02-06","MOHK","MOHK",0,.,.
2015,2,"2015-02-12","NAPL","NAPL",0,.,.
2015,2,"2015-02-17","IVEE","IVEE",0,.,.
2015,2,"2015-02-18","CARP","CARP",0,.,.
2015,2,"2015-02-20","MOHK","MOHK",0,.,.
2015,2,"2015-02-25","CARP","CARP",0,.,.
2015,3,"2015-03-02","AQUE","AQUE",0,.,.
2015,3,"2015-03-02","NAPL","NAPL",0,.,.
2015,3,"2015-03-04","ABUR","ABUR",0,.,.
2015,3,"2015-03-04","MOHK","MOHK",0,.,.
2015,3,"2015-03-06","AQUE","AQUE",0,.,.
2015,3,"2015-03-09","MOHK","MOHK",0,.,.
2015,3,"2015-03-10","Santa Cruz Island","Yellow Banks",0,.,.
2015,3,"2015-03-10","Santa Cruz Island","Yellow Banks",0,.,.
2015,3,"2015-03-10","SCTW","SCTW",0,.,.
2015,3,"2015-03-10","SCDI","SCDI",0,.,.
2015,3,"2015-03-26","NAPL","NAPL",0,.,.
2015,4,"2015-04-06","AQUE","AQUE",0,.,.
2015,4,"2015-04-08","MOHK","MOHK",0,.,.
2015,4,"2015-04-13","ABUR","ABUR",0,.,.
2015,4,"2015-04-23","MOHK","MOHK",0,.,.
2015,4,"2015-04-23","MOHK","MOHK",0,.,.
2015,4,"2015-04-23","AQUE","AQUE",0,.,.
2015,5,"2015-05-04","ABUR","ABUR",0,.,.
2015,5,"2015-05-07","MOHK","MOHK",0,.,.
2015,5,"2015-05-12","AQUE","AQUE",0,.,.
2015,5,"2015-05-13","MOHK","MOHK",0,.,.
2015,5,"2015-05-14","IVEE","IVEE",0,.,.
2015,5,"2015-05-18","AHND","Gaviota",0,.,.
2015,5,"2015-05-18","AQUE","AQUE",0,.,.
2015,5,"2015-05-18","AHND","ALE",0,.,.
2015,5,"2015-05-19","NAPL","NAPL",0,.,.
2015,5,"2015-05-20","CARP","CARP",0,.,.
2015,6,"2015-06-04","AQUE","AQUE",0,.,.
2015,6,"2015-06-04","IVEE","IVEE",0,.,.
2015,6,"2015-06-02","MOHK","MOHK",0,.,.
2015,6,"2015-06-09","CARP","CARP",0,.,.
2015,6,"2015-06-09","MOHK","MOHK",0,.,.
2015,6,"2015-06-17","GOLB","GOLB",0,.,.
2015,6,"2015-06-17","MOHK","MOHK",0,.,.
2015,6,"2015-06-17","IVEE","IVEE",0,.,.
2015,6,"2015-06-22","GOLB","Hope Ranch",0,.,.
2015,6,"2015-06-23","IVEE","IVEE",0,.,.
2015,6,"2015-06-24","IVEE","IVEE",0,.,.
2015,6,"2015-06-25","MOHK","MOHK",0,.,.
2015,6,"2015-06-25","IVEE","IVEE",0,.,.
2015,6,"2015-06-26","MOHK","MOHK",0,.,.
2015,7,"2015-07-01","CARP","CARP",0,.,.
2015,7,"2015-07-02","MOHK","MOHK",0,.,.
2015,7,"2015-07-08","ABUR","ABUR",0,.,.
2015,7,"2015-07-08","MOHK","MOHK",0,.,.
2015,7,"2015-07-13","AQUE","AQUE",0,.,.
2015,7,"2015-07-13","NAPL","NAPL",0,.,.
2015,7,"2015-07-09","AQUE","AQUE",0,.,.
2015,7,"2015-07-09","NAPL","NAPL",0,.,.
2015,7,"2015-07-20","ABUR","ABUR",0,.,.
2015,7,"2015-07-20","MOHK","MOHK",0,.,.
2015,7,"2015-07-21","SCTW","SCTW",0,.,.
2015,7,"2015-07-21","SCDI","SCDI",0,.,.
2015,7,"2015-07-22","BULL","BULL",0,.,.
2015,7,"2015-07-22","BULL","BULL",0,.,.
2015,7,"2015-07-22","AHND","AHND",0,.,.
2015,7,"2015-07-23","AQUE","AQUE",0,.,.
2015,7,"2015-07-23","AHND","Gaviota",0,.,.
2015,7,"2015-07-23","AQUE","AQUE",0,.,.
2015,7,"2015-07-24","IVEE","IVEE",0,.,.
2015,7,"2015-07-24","IVEE","IVEE",0,.,.
2015,7,"2015-07-27","NAPL","NAPL",0,.,.
2015,7,"2015-07-27","NAPL","NAPL",0,.,.
2015,7,"2015-07-27","GOLB","GOLB",0,.,.
2015,7,"2015-07-28","CARP","CARP",0,.,.
2015,7,"2015-07-28","CARP","CARP",0,.,.
2015,7,"2015-07-29","IVEE","IVEE",0,.,.
2015,7,"2015-07-29","GOLB","GOLB",0,.,.
2015,7,"2015-07-31","MOHK","MOHK",0,.,.
2015,8,"2015-08-03","AQUE","AQUE",0,.,.
2015,8,"2015-08-05","ABUR","ABUR",0,.,.
2015,8,"2015-08-06","MOHK","MOHK",0,.,.
2015,8,"2015-08-14","NAPL","NAPL",0,.,.
2015,8,"2015-08-14","IVEE","IVEE",0,.,.
2015,8,"2015-08-17","MOHK","MOHK",0,.,.
2015,8,"2015-08-18","CARP","CARP",0,.,.
2015,8,"2015-08-19","AHND","Gaviota",0,.,.
2015,8,"2015-08-19","AHND","ALE",0,.,.
2015,8,"2015-08-19","AQUE","AQUE",0,.,.
2015,8,"2015-08-24","AQUE","AQUE",0,.,.
2015,8,"2015-08-24","AQUE","AQUE",0,.,.
2015,8,"2015-08-25","IVEE","IVEE",0,.,.
2015,8,"2015-08-25","IVEE","IVEE",0,.,.
2015,8,"2015-08-27","MOHK","MOHK",0,.,.
2015,8,"2015-08-28","CARP","CARP",0,.,.
2015,8,"2015-08-28","CARP","CARP",0,.,.
2015,9,"2015-09-02","MOHK","MOHK",0,.,.
2015,9,"2015-09-03","AHND","Gaviota",0,.,.
2015,9,"2015-09-03","AQUE","AQUE",0,.,.
2015,8,"2015-08-26","NAPL","NAPL",0,.,.
2015,8,"2015-08-26","NAPL","NAPL",0,.,.
2015,9,"2015-09-04","ABUR","ABUR",0,.,.
2015,9,"2015-09-22","BC 1","BC 1",0,.,.
2015,9,"2015-09-22","BC 2","BC 2",0,.,.
2015,9,"2015-09-22","BC Point","BC Point",0,.,.
2015,9,"2015-09-23","SCTW","Twin E",0,.,.
2015,9,"2015-09-24","CARP","CARP",0,.,.
2015,9,"2015-09-30","ABUR","ABUR",0,.,.
2015,10,"2015-10-05","AHND","Gaviota",0,.,.
2015,10,"2015-10-05","AQUE","AQUE",0,.,.
2015,10,"2015-10-02","MOHK","MOHK",0,.,.
2015,10,"2015-10-12","Fry's 1","Fry's 1",0,.,.
2015,10,"2015-10-12","Fry's 2","Fry's 2",0,.,.
2015,10,"2015-10-12","Fry's 3","Fry's 3",0,.,.
2015,10,"2015-10-12","SCDI","SCDI",0,.,.
2015,10,"2015-10-15","SCDI","SCDI",0,.,.
2015,10,"2015-10-21","MOHK","MOHK",0,.,.
2015,10,"2015-10-21","NAPL","NAPL",0,.,.
2015,10,"2015-10-23","San Miguel","San Miguel",0,.,.
2015,10,"2015-10-26","BC 1","BC 1",0,.,.
2015,11,"2015-11-05","ABUR","ABUR",0,.,.
2015,11,"2015-11-06","SCTW","SCTW",0,.,.
2015,11,"2015-11-09","MOHK","MOHK",0,.,.
2015,11,"2015-11-11","AQUE","AQUE",0,.,.
2015,11,"2015-11-23","CARP","CARP",0,.,.
2015,11,"2015-11-24","AQUE","AQUE",0,.,.
2015,11,"2015-11-17","NAPL","NAPL",0,.,.
2015,11,"2015-11-20","IVEE","IVEE",0,.,.
2015,11,"2015-11-23","MOHK","MOHK",0,.,.
2015,11,"2015-11-30","BULL","BULL",0,.,.
2015,11,"2015-11-30","AHND","ALE",0,.,.
2015,11,"2015-11-30","AHND","AHND",0,.,.
2015,11,"2015-11-30","AQUE","AQUE",0,.,.
2015,12,"2015-12-02","MOHK","MOHK",0,.,.
2015,12,"2015-12-02","ABUR","ABUR",0,.,.
2015,12,"2015-12-02","ABUR","ABUR",0,.,.
2015,12,"2015-12-03","AQUE","AQUE",0,.,.
2015,12,"2015-12-03","NAPL","NAPL",0,.,.
2015,12,"2015-12-03","IVEE","IVEE",0,.,.
2015,11,"2015-11-23","MOHK","MOHK",0,.,.
2015,12,"2015-12-16","Refugio","REFUGIO",0,.,.
2015,12,"2015-12-16","AQUE","AQUE",0,.,.
2015,12,"2015-12-16","IVEE","IVEE",0,.,.
2015,12,"2015-12-16","AHND","AHND",0,.,.
2015,12,"2015-12-17","ABUR","ABUR",0,.,.
2015,12,"2015-12-17","GOLB","GOLB",0,.,.
2015,12,"2015-12-19","MOHK","MICR",0,.,.
2015,12,"2015-12-21","CARP","CARP",0,.,.
2016,1,"2016-01-09","MOHK","MOHK",0,.,.
2016,1,"2016-01-10","ABUR","ABUR",0,.,.
2016,1,"2016-01-11","AHND","Gaviota",0,.,.
2016,1,"2016-01-11","AQUE","AQUE",0,.,.
2016,1,"2016-01-21","NAPL","NAPL",0,.,.
2016,1,"2016-01-26","GOLB","GOLB",0,.,.
2016,1,"2016-01-27","GOLB","GOLB",0,.,.
2016,1,"2016-01-27","NAPL","NAPL",0,.,.
2016,2,"2016-02-07","MOHK","MOHK",0,.,.
2016,2,"2016-02-07","ABUR","ABUR",0,.,.
2016,2,"2016-02-09","AQUE","AQUE",0,.,.
2016,2,"2016-02-11","MOHK","MOHK",0,.,.
2016,2,"2016-02-11","NAPL","NAPL",0,.,.
2016,2,"2016-02-12","CARP","CARP",0,.,.
2016,2,"2016-02-17","MOHK","MOHK",0,.,.
2016,2,"2016-02-18","IVEE","IVEE",0,.,.
2016,2,"2016-02-19","NAPL","NAPL",0,.,.
2016,2,"2016-02-22","CARP","CARP",0,.,.
2016,2,"2016-02-22","MOHK","MOHK",0,.,.
2016,2,"2016-02-23","AQUE","AQUE",1,"FLOATING",.
2016,3,"2016-03-03","AQUE","TR8",0,.,.
2016,3,"2016-03-03","AHND","ALE",0,.,.
2016,3,"2016-03-04","AHND","ALE",0,.,.
2016,3,"2016-03-04","AQUE","AQUE",0,.,.
2016,3,"2016-03-10","MOHK","MOHK",0,.,.
